Project,Key,Summary,Issue Type,Status,Priority,Resolution,Assignee,Reporter,Created,Last Viewed,Updated,Resolved,Affects Version/s,Fix Version/s,Component/s,Due Date,Votes,Watchers,Images,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Sub-Tasks,Linked Issues,Environment,Description,Security Level,Progress,Σ Progress,Σ Time Spent,Σ Remaining Estimate,Σ Original Estimate,Labels,AccelAero User Id,Zendesk Application Link ticket Reference,Airline,Zendesk Application Link ticket Reference.1,Browser,Browser Version,Support Category,Chargeability,Costing status,Approver,Configurations,Estimated Delivery Date,Requesting Client
AccelAero Reservations,AARESAA-26799,Sitatex files are not getting backup,Bug,Closed,Major,Not an Issue,Manoj Dhanushka,Manoj Dhanushka,2016-09-20 12:01:00,,2016-09-28 09:47:00,2016-09-28 09:47:00,,007.0.11,,,0.0,1.0,,,0.0,2400.0,,,,,Below files from IN folder (path = /usr/isa/aares/sitatex/17/in/DXBDCW5)are not getting backup to (path = /usr/isa/aares/sitatex/17/Backup/DXBDCW5_IN),Default,1.0,1.0,2400.0,0.0,,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-20727,AARESAA-20677 AccelAero Lite DB changes,SubTask - DB Task,Closed,Major,Fixed,Shankar Gnanasampanthan (DBA),Manoj Dhanushka,2015-03-04 15:16:00,,2016-09-28 11:57:00,2015-03-04 15:35:00,,A1001.0,,,0.0,3.0,,,,,,,,,"AccelAero Lite DB changes 

IATA Code : A1 
ICAO Code : MTA 
Base Currency : SAR",Default,,,,,,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-26941,AARESAA-26942 change to cabin class instead of booking class in Onwards (.O/) / Inbound (./I)connection element format,SubTask - Bug,Closed,Major,Work Completed,QACOMPLETED,Ruwani Jayasinghe (QA),2016-09-29 11:31:00,,2016-10-06 10:59:00,2016-09-29 16:31:00,,007.1.2,,,0.0,2.0,,7200.0,0.0,9000.0,1.25,,,,"Steps: 
1) currently the system display the Onwards / Inbound element in Booking class wise 

ex: 

1TAMANG/SOMMR .L/46035524 
.R/TKNE HK1 5142370501137/1-1TAMANG/SOMMR .R/XBAG HK1 BAGS 30 
.R/EPAY KK1 CC/XXXX-XXXX-XXXX-7266 .O/G91535Y29KTM 

But as per Air Arabia This should be displayed as in Cabin class wise instead of booking class 

ex: Y - for all the economy 

C - for all the Business 


apply this for connection and return reservations falls within min and max connection times",Default,1.0,1.0,9000.0,0.0,7200.0,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-29205,"AARESAA-25821 when do a payment of 1000 IRR, the payment gateway rejects payment",SubTask - Bug,Closed,Major,Fixed,QACOMPLETED,Marlon Ganeshan (QA),2017-07-20 16:32:00,,2017-08-27 13:36:00,2017-08-25 15:50:00,,007.5.55,,,0.0,3.0,_thumb_53176.png ,,0.0,63000.0,,,,,"In A1 
https://a1.isaaviations.com/xbe/ 
MHD/NJF any future date 
select the currency as IRR and initiate the payment 
move to payment page and make the payment using as pasargad pgw 


actual result 
payment gateway gives an error stating the payment amount is not sufficient 


branch - 007.5_MAB_PGW",Default,1.0,1.0,63000.0,0.0,,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-26416,AARESAA-26307 PAL CAL Implementation Related DB Changes,SubTask - DB Task,Open,Major,Unresolved,Jauffer Sadiq,Subash Fernando,2016-08-18 09:00:00,,2017-09-20 16:19:00,,,"007.5.1, 008.0",,,0.0,4.0,,,0.0,2700.0,,,,,Please Do the Following DB Updates mention in Comments,Default,1.0,1.0,2700.0,0.0,,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-26390,QA Task: Air Arabia Regression 007.1,QA-Task,Open,Major,Unresolved,Ruwani Jayasinghe (QA),Danusha Sewwandi Rathnayake (QA),2016-08-15 14:27:00,,2017-09-20 17:35:00,,,8,,,0.0,2.0,,576000.0,0.0,710100.0,1.23,"AARESAA-26391, AARESAA-26395, AARESAA-26399, AARESAA-26401, AARESAA-26403, AARESAA-26406, AARESAA-26411, AARESAA-26417, AARESAA-26420, AARESAA-26421, AARESAA-26422, AARESAA-26426, AARESAA-26428, AARESAA-26433, AARESAA-26437, AARESAA-26439, AARESAA-26449, AARESAA-26452, AARESAA-26454, AARESAA-26460, AARESAA-26461, AARESAA-26463, AARESAA-26467, AARESAA-26468, AARESAA-26469, AARESAA-26471, AARESAA-26472, AARESAA-26474, AARESAA-26481, AARESAA-26482, AARESAA-26483, AARESAA-26492, AARESAA-26513, AARESAA-26517, AARESAA-26522, AARESAA-26545, AARESAA-26546, AARESAA-26548, AARESAA-26549, AARESAA-26553, AARESAA-26576, AARESAA-26587, AARESAA-26588, AARESAA-26600, AARESAA-26601, AARESAA-26602, AARESAA-26604, AARESAA-26606, AARESAA-26607, AARESAA-26608, AARESAA-26610, AARESAA-26611, AARESAA-26612, AARESAA-26613, AARESAA-26614, AARESAA-26615, AARESAA-26617, AARESAA-26618, AARESAA-26619, AARESAA-26621, AARESAA-26622, AARESAA-26623, AARESAA-26624, AARESAA-26625, AARESAA-26626, AARESAA-26631, AARESAA-26632, AARESAA-26633, AARESAA-26636, AARESAA-26639, AARESAA-26640, AARESAA-26641, AARESAA-26650, AARESAA-26652, AARESAA-26655, AARESAA-26674, AARESAA-26676, AARESAA-26677, AARESAA-26678, AARESAA-26685, AARESAA-26692, AARESAA-26695, AARESAA-26696, AARESAA-26697, AARESAA-26699, AARESAA-26700, AARESAA-26701, AARESAA-26702, AARESAA-26706, AARESAA-26707, AARESAA-26718, AARESAA-26720, AARESAA-26721, AARESAA-26724, AARESAA-26734, AARESAA-26741, AARESAA-26742, AARESAA-26743, AARESAA-26748, AARESAA-26759, AARESAA-26764, AARESAA-26767, AARESAA-26779, AARESAA-26786, AARESAA-26787, AARESAA-26788, AARESAA-26801, AARESAA-26823, AARESAA-26833, AARESAA-26840, AARESAA-26841, AARESAA-26856, AARESAA-26868, AARESAA-26893, AARESAA-26905, AARESAA-26913, AARESAA-26915, AARESAA-26916, AARESAA-26920, AARESAA-26921, AARESAA-26928, AARESAA-26929, AARESAA-26931, AARESAA-26932, AARESAA-26933, AARESAA-26934, AARESAA-26937, AARESAA-26938, AARESAA-26944, AARESAA-26945, AARESAA-26946, AARESAA-26949, AARESAA-26950, AARESAA-26951, AARESAA-26952, AARESAA-26953, AARESAA-26956, AARESAA-26958, AARESAA-26959, AARESAA-26960, AARESAA-26961, AARESAA-26962, AARESAA-26963, AARESAA-26970, AARESAA-26977, AARESAA-26978, AARESAA-27071",,,QA Task: Air Arabia Regression,Default,1.0,0.93,2302620.0,154200.0,1376100.0,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-29455,AARESAA-29128 G9 - Unable to cancel an adhoc flight if status of flight is created,SubTask - Bug,Closed,Major,Work Completed,Dilan Anuruddha,Faiza Iqbal (QA),2017-09-24 19:20:00,,2017-10-26 17:33:00,2017-10-26 17:33:00,,007.6.20,,,0.0,2.0,_thumb_53544.png ,,,,,,,,"Error message displayed as : Record cannot be deleted as dependencies exist . 
Check attached ss",Default,,,,,,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-15425,New Goshow process,Change Request,Closed,Major,Fixed,QACOMPLETED,Manoj Dhanushka,2013-11-18 10:25:00,,2014-06-11 16:41:00,2014-06-11 16:41:00,,AA-W5-014.0,,,0.0,1.0,,,0.0,123300.0,,AARESAA-16343,AARESAA-16853,,"Summary: New GO SHOW process which would make agents to make payment at the time of booking.
Scope of CR¬:
1. User can make reservations to any flight which is not in the cutoff time.
2. If the user has 'Allow create bookings after reaching XBE Res cut-off time' privilege, user can make reservations for the flights which are in cutoff time on any RBD and any fare which is accessible to that user. 
3. User should be able to make return reservations where outbound is in cutoff time and inbound is not in cutoff time. 
4. New privilege ""Allow over bookings after reaching XBE Res cut-off time"" to be introduced: 
4.1. If a user has this privilege, this user can overbook the flight which is already reached cutoff time. 
4.2. If the user does not have ""Allow over bookings"", the user can't overbook the other flights. 
5. Open return bookings should be possible.
6. New privilege ""Allow Cancel Reservation after reaching XBE Res cut-off time"" to be introduced: 
6.1. If a user has this privilege, this user can cancel a reservation which has a flight which is already reached cutoff time. (Currently buffer time cancel reservation only allow with the privilege ""Allow Modifying Expired Reservations"")
7. Currently system has a privilege for ""Void Reservations"". We can divide it to 2 like ""Void Own reservations"" and ""Void Others reservations"". ""Void Own reservations"" privilege will allow User to void their own reservations only. 
7.1. If we assign the ""Void Own reservations"" privilege to the airport users, they can void any reservations done by them if they match with the void conditions in the system. Not only the bookings done by them for the flights in cutoff time.
7.2. These users can void only before flight departure since these agents will not have ""Allow Modifying Expired Reservation.""
8. ADL timing in reservation cut off time to be maintained separately. 

Other Details:
• Void means cancel the full amount and it will come as credits in the PNR. Agents will have to do the refund manually.
• System will allow only Void reservations. Not the void segments. Therefore, any bookings done within the cut-off time for a flight and that booking include any future segments as well, then user should Void the reservation, which will cancel the future segment as well.
• The purpose of GOSHOW agents in the system is, when we processing goshow bookings in PFS, we debit that ticket amount to Goshow agents account. But with new solution, agent make the payment at the time of booking. Therefore, there is no relation with goshow agents in new solution.

---------------------------
Agreed following changes in email ""Scope of New goshow process"" on 30Jan2014
1. keep the existing ""Void Reservations"" privilege (which allows to void own and others) and introduce new privilege to ""Void Own reservations only"".
2. Remove GY1,GC1 feature permanently.",Default,1.0,1.0,123300.0,0.0,,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-21271,QA Task - CodeShare Implementation,QA-Task,Closed,Major,Fixed,Marlon Ganeshan (QA),Marlon Ganeshan (QA),2015-04-28 12:39:00,,2016-02-26 17:26:00,2016-01-22 18:19:00,,W5017.4,,,0.0,4.0,,432000.0,0.0,1602300.0,3.7,"AARESAA-19125, AARESAA-21273, AARESAA-21318, AARESAA-21322, AARESAA-21325, AARESAA-21337, AARESAA-21340, AARESAA-21341, AARESAA-21347, AARESAA-21351, AARESAA-21373, AARESAA-21379, AARESAA-21387, AARESAA-21392, AARESAA-21403, AARESAA-21413, AARESAA-21431, AARESAA-21432, AARESAA-21435, AARESAA-21441, AARESAA-21464, AARESAA-21513, AARESAA-21525, AARESAA-21533, AARESAA-21535, AARESAA-21536, AARESAA-21539, AARESAA-21541, AARESAA-21550, AARESAA-21566, AARESAA-21574, AARESAA-21580, AARESAA-21581, AARESAA-21586, AARESAA-21587, AARESAA-21610, AARESAA-21624, AARESAA-21630, AARESAA-21632, AARESAA-21635, AARESAA-21636, AARESAA-21656, AARESAA-21659, AARESAA-21672, AARESAA-21684, AARESAA-21686, AARESAA-21704, AARESAA-21718, AARESAA-21721, AARESAA-21745, AARESAA-21755, AARESAA-21758, AARESAA-21783, AARESAA-21784, AARESAA-21791, AARESAA-21796, AARESAA-21798, AARESAA-21854, AARESAA-21858, AARESAA-21870, AARESAA-21873, AARESAA-21875, AARESAA-21884, AARESAA-21885, AARESAA-21890, AARESAA-21902, AARESAA-21911, AARESAA-21913, AARESAA-21930, AARESAA-21935, AARESAA-21939, AARESAA-21943, AARESAA-21953, AARESAA-21958, AARESAA-21965, AARESAA-21975, AARESAA-21976, AARESAA-21985, AARESAA-21986, AARESAA-21994, AARESAA-22033, AARESAA-22052, AARESAA-22055, AARESAA-22058, AARESAA-22061, AARESAA-22063, AARESAA-22073, AARESAA-22077, AARESAA-22084, AARESAA-22101, AARESAA-22140, AARESAA-22226, AARESAA-22238, AARESAA-22349, AARESAA-22350, AARESAA-22371, AARESAA-22395, AARESAA-22397, AARESAA-22424, AARESAA-22437, AARESAA-22444, AARESAA-22478, AARESAA-22480, AARESAA-22484, AARESAA-22494, AARESAA-22496, AARESAA-22502, AARESAA-22503, AARESAA-22509, AARESAA-22511, AARESAA-22512, AARESAA-22513, AARESAA-22515, AARESAA-22523, AARESAA-22528, AARESAA-22532, AARESAA-22537, AARESAA-22539, AARESAA-22545, AARESAA-22546, AARESAA-22548, AARESAA-22552, AARESAA-22554, AARESAA-22562, AARESAA-22563, AARESAA-22564, AARESAA-22565, AARESAA-22566, AARESAA-22573, AARESAA-22574, AARESAA-22576, AARESAA-22577, AARESAA-22584, AARESAA-22585, AARESAA-22595, AARESAA-22596, AARESAA-22600, AARESAA-22605, AARESAA-22609, AARESAA-22613, AARESAA-22615, AARESAA-22619, AARESAA-22621, AARESAA-22627, AARESAA-22632, AARESAA-22636, AARESAA-22638, AARESAA-22640, AARESAA-22641, AARESAA-22642, AARESAA-22644, AARESAA-22645, AARESAA-22648, AARESAA-22652, AARESAA-22653, AARESAA-22656, AARESAA-22661, AARESAA-22663, AARESAA-22664, AARESAA-22671, AARESAA-22677, AARESAA-22684, AARESAA-22690, AARESAA-22691, AARESAA-22692, AARESAA-22693, AARESAA-22694, AARESAA-22696, AARESAA-22697, AARESAA-22698, AARESAA-22699, AARESAA-22700, AARESAA-22701, AARESAA-22702, AARESAA-22704, AARESAA-22709, AARESAA-22710, AARESAA-22711, AARESAA-22712, AARESAA-22713, AARESAA-22714, AARESAA-22716, AARESAA-22718, AARESAA-22719, AARESAA-22721, AARESAA-22723, AARESAA-22725, AARESAA-22727, AARESAA-22728, AARESAA-22730, AARESAA-22734, AARESAA-22735, AARESAA-22736, AARESAA-22738, AARESAA-22741, AARESAA-22757, AARESAA-22758, AARESAA-22762, AARESAA-22764, AARESAA-22768, AARESAA-22769, AARESAA-22770, AARESAA-22772, AARESAA-22774, AARESAA-22778, AARESAA-22785, AARESAA-22790, AARESAA-22791, AARESAA-22795, AARESAA-22799, AARESAA-22805, AARESAA-22807, AARESAA-22810, AARESAA-22815, AARESAA-22821, AARESAA-22829, AARESAA-22831, AARESAA-22834, AARESAA-22843, AARESAA-22844, AARESAA-22849, AARESAA-22852, AARESAA-22859, AARESAA-22860, AARESAA-22861, AARESAA-22869, AARESAA-22882, AARESAA-22890, AARESAA-22893, AARESAA-22898, AARESAA-22904, AARESAA-22909, AARESAA-22911, AARESAA-22920, AARESAA-22930, AARESAA-22931, AARESAA-22938, AARESAA-22939, AARESAA-22940, AARESAA-22947, AARESAA-22959, AARESAA-22960, AARESAA-22961, AARESAA-22963, AARESAA-22967, AARESAA-22971, AARESAA-22974, AARESAA-22976, AARESAA-22978, AARESAA-22981, AARESAA-22984, AARESAA-23003, AARESAA-23007, AARESAA-23008, AARESAA-23011, AARESAA-23020, AARESAA-23022, AARESAA-23026, AARESAA-23034, AARESAA-23039, AARESAA-23042, AARESAA-23043, AARESAA-23052, AARESAA-23057, AARESAA-23060, AARESAA-23061, AARESAA-23070, AARESAA-23089, AARESAA-23092, AARESAA-23100, AARESAA-23103, AARESAA-23106, AARESAA-23108, AARESAA-23109, AARESAA-23110, AARESAA-23112, AARESAA-23125, AARESAA-23127, AARESAA-23130, AARESAA-23143, AARESAA-23153, AARESAA-23156, AARESAA-23157, AARESAA-23158, AARESAA-23161, AARESAA-23175, AARESAA-23178, AARESAA-23179, AARESAA-23181, AARESAA-23183, AARESAA-23184, AARESAA-23185, AARESAA-23186, AARESAA-23195, AARESAA-23197, AARESAA-23198, AARESAA-23199, AARESAA-23201, AARESAA-23202, AARESAA-23203, AARESAA-23206, AARESAA-23213, AARESAA-23214, AARESAA-23216, AARESAA-23221, AARESAA-23222, AARESAA-23223, AARESAA-23229, AARESAA-23230, AARESAA-23232, AARESAA-23233, AARESAA-23234, AARESAA-23235, AARESAA-23237, AARESAA-23240, AARESAA-23244, AARESAA-23246, AARESAA-23248, AARESAA-23249, AARESAA-23254, AARESAA-23255, AARESAA-23257, AARESAA-23259, AARESAA-23263, AARESAA-23266, AARESAA-23268, AARESAA-23270, AARESAA-23273, AARESAA-23274, AARESAA-23275, AARESAA-23276, AARESAA-23277, AARESAA-23278, AARESAA-23279, AARESAA-23280, AARESAA-23281, AARESAA-23282, AARESAA-23283, AARESAA-23284, AARESAA-23285, AARESAA-23288, AARESAA-23289, AARESAA-23291, AARESAA-23296, AARESAA-23298, AARESAA-23300, AARESAA-23301, AARESAA-23302, AARESAA-23304, AARESAA-23305, AARESAA-23307, AARESAA-23308, AARESAA-23309, AARESAA-23310, AARESAA-23311, AARESAA-23319, AARESAA-23322, AARESAA-23323, AARESAA-23329, AARESAA-23330, AARESAA-23335, AARESAA-23344, AARESAA-23348, AARESAA-23351, AARESAA-23352, AARESAA-23355, AARESAA-23356, AARESAA-23358, AARESAA-23376, AARESAA-23382, AARESAA-23383, AARESAA-23390, AARESAA-23404, AARESAA-23422, AARESAA-23425, AARESAA-23430, AARESAA-23431, AARESAA-23433, AARESAA-23444, AARESAA-23447, AARESAA-23450, AARESAA-23457, AARESAA-23482, AARESAA-23499, AARESAA-23507, AARESAA-23509, AARESAA-23510, AARESAA-23513, AARESAA-23527, AARESAA-23539, AARESAA-23540, AARESAA-23541, AARESAA-23546, AARESAA-23565, AARESAA-23570, AARESAA-23574, AARESAA-23576, AARESAA-23588, AARESAA-23590, AARESAA-23595, AARESAA-23596, AARESAA-23605, AARESAA-23611, AARESAA-23624, AARESAA-23645, AARESAA-23676, AARESAA-23874, AARESAA-23885, AARESAA-23886, AARESAA-23889, AARESAA-24044, AARESAA-24071, AARESAA-24154, AARESAA-24177, AARESAA-24178, AARESAA-24182, AARESAA-24225, AARESAA-24260, AARESAA-24966, AARESAA-25489","AARESAA-19232, AARESAA-23906",,QA Task of CodeShare Implementation,Default,1.0,0.97,6265800.0,164100.0,696000.0,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-23231,AARESAA-23211 The ETL auto process is still working eventhough the ETL auto flown is disabled,SubTask - Bug,Closed,Critical,Fixed,QACOMPLETED,Ruwani Jayasinghe (QA),2015-11-19 09:17:00,,2015-11-30 14:08:00,2015-11-20 14:30:00,,G9043.2.0,,,0.0,2.0,,,0.0,1800.0,,,,,"steps: 

The 'Enable Auto Flown Processing' option of the airport SHJ , KWI has been disabled in Air arabia DBuser2. But when we check the flights (check todays date - 1 day flights ex: 18/11/2015) , we have observed the ETL has been auto flown 

Actual Result: 

Check whatever flight departing from SHJ 

Expected : 

According to the CR when the auto flown is disabled system should stop auto flown process",Default,1.0,1.0,1800.0,0.0,,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-22793,"AARESAA-22211 In a multipax reservation, new e-ticket get generated only to the pax who had minus charge ADJ",SubTask - Bug,Closed,Critical,Fixed,QACOMPLETED,Chathurani Hettiarachchi (QA),2015-10-03 13:58:00,,2015-10-05 17:54:00,2015-10-05 17:54:00,,W5017.0,,,0.0,2.0,_thumb_40787.png _thumb_40788.png ,1800.0,900.0,900.0,0.5,,,,"Defect recreate steps 
i). Create a reservation with 2 ADT and 1 CHD and do cash payment 
ii). Add a infant to the reservation and don't do the payment. 
iii). Then do minus charge adjustment for the relevant infant parent 
iv). New e-ticket get generated only for that infant and parent. 

Test data 
PNR : 19345322",Default,0.5,0.5,900.0,900.0,1800.0,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-23928,QA-Task - Code Share Message sending related CRs,QA-Task,Closed,Major,Fixed,Rajitha Lakmini (QA),Rajitha Lakmini (QA),2016-02-02 13:06:00,,2016-05-06 10:19:00,2016-03-10 09:36:00,,W5017.6,,,0.0,6.0,,,0.0,1560600.0,,"AARESAA-23932, AARESAA-23933, AARESAA-23942, AARESAA-23943, AARESAA-23944, AARESAA-23950, AARESAA-23962, AARESAA-23963, AARESAA-23965, AARESAA-23966, AARESAA-23968, AARESAA-23969, AARESAA-23970, AARESAA-23971, AARESAA-23972, AARESAA-23974, AARESAA-23975, AARESAA-23976, AARESAA-23978, AARESAA-23979, AARESAA-23980, AARESAA-23981, AARESAA-23982, AARESAA-23983, AARESAA-23984, AARESAA-23985, AARESAA-23988, AARESAA-23989, AARESAA-23991, AARESAA-23992, AARESAA-23993, AARESAA-23994, AARESAA-23995, AARESAA-23996, AARESAA-24000, AARESAA-24001, AARESAA-24004, AARESAA-24005, AARESAA-24006, AARESAA-24007, AARESAA-24008, AARESAA-24015, AARESAA-24016, AARESAA-24018, AARESAA-24025, AARESAA-24029, AARESAA-24030, AARESAA-24031, AARESAA-24040, AARESAA-24041, AARESAA-24042, AARESAA-24046, AARESAA-24048, AARESAA-24049, AARESAA-24050, AARESAA-24051, AARESAA-24053, AARESAA-24055, AARESAA-24056, AARESAA-24057, AARESAA-24058, AARESAA-24060, AARESAA-24061, AARESAA-24062, AARESAA-24063, AARESAA-24064, AARESAA-24065, AARESAA-24066, AARESAA-24068, AARESAA-24069, AARESAA-24070, AARESAA-24072, AARESAA-24073, AARESAA-24075, AARESAA-24077, AARESAA-24079, AARESAA-24080, AARESAA-24081, AARESAA-24082, AARESAA-24083, AARESAA-24084, AARESAA-24086, AARESAA-24087, AARESAA-24089, AARESAA-24091, AARESAA-24094, AARESAA-24095, AARESAA-24098, AARESAA-24099, AARESAA-24101, AARESAA-24102, AARESAA-24103, AARESAA-24104, AARESAA-24105, AARESAA-24106, AARESAA-24107, AARESAA-24108, AARESAA-24109, AARESAA-24111, AARESAA-24112, AARESAA-24113, AARESAA-24114, AARESAA-24115, AARESAA-24117, AARESAA-24119, AARESAA-24121, AARESAA-24122, AARESAA-24130, AARESAA-24136, AARESAA-24137, AARESAA-24138, AARESAA-24139, AARESAA-24141, AARESAA-24144, AARESAA-24153, AARESAA-24156, AARESAA-24157, AARESAA-24158, AARESAA-24160, AARESAA-24162, AARESAA-24166, AARESAA-24168, AARESAA-24172, AARESAA-24173, AARESAA-24175, AARESAA-24179, AARESAA-24184, AARESAA-24185, AARESAA-24189, AARESAA-24190, AARESAA-24195, AARESAA-24199, AARESAA-24200, AARESAA-24203, AARESAA-24208, AARESAA-24210, AARESAA-24212, AARESAA-24213, AARESAA-24214, AARESAA-24215, AARESAA-24216, AARESAA-24217, AARESAA-24218, AARESAA-24220, AARESAA-24221, AARESAA-24223, AARESAA-24226, AARESAA-24232, AARESAA-24234, AARESAA-24237, AARESAA-24241, AARESAA-24243, AARESAA-24244, AARESAA-24251, AARESAA-24253, AARESAA-24258, AARESAA-24268, AARESAA-24273, AARESAA-24277, AARESAA-24278, AARESAA-24281, AARESAA-24296, AARESAA-24301, AARESAA-24306, AARESAA-24312, AARESAA-24317, AARESAA-24330, AARESAA-24336, AARESAA-24345, AARESAA-24349, AARESAA-24352, AARESAA-24353, AARESAA-24368, AARESAA-24371, AARESAA-24373, AARESAA-24375, AARESAA-24376, AARESAA-24380, AARESAA-24381, AARESAA-24394, AARESAA-24469, AARESAA-24496, AARESAA-24497, AARESAA-24503, AARESAA-24514, AARESAA-24521, AARESAA-24537, AARESAA-24545, AARESAA-24546, AARESAA-24547, AARESAA-24548, AARESAA-24552, AARESAA-24562, AARESAA-24581, AARESAA-24590, AARESAA-24598, AARESAA-24614, AARESAA-24618, AARESAA-24622, AARESAA-24636, AARESAA-24639, AARESAA-24645, AARESAA-24651, AARESAA-24655, AARESAA-24665, AARESAA-24693, AARESAA-24701, AARESAA-24850, AARESAA-24872, AARESAA-24876, AARESAA-24901, AARESAA-24914, AARESAA-24935, AARESAA-24942, AARESAA-24982, AARESAA-24984, AARESAA-25106, AARESAA-25227, AARESAA-25229","AARESAA-23379, AARESAA-23917, AARESAA-23919, AARESAA-24054, AARESAA-23871, AARESAA-23990, AARESAA-24150, AARESAA-24169, AARESAA-24207",,Code Share Message sending related CRs,Default,1.0,0.99,3447720.0,15900.0,78720.0,,,,,,,,,,,,,,W5 - MahanAir
